The following table was created as response to the SQL query
SELECT sbs_sbsname "SBS name", sbs_sbsnumber "SBS number", m_methodname "general method", ls_singlevalue "single value [mm^2]", ls_n "sample size", ls_valid "valid", ref_refname "reference", ls_mean "mean LS [mm^2]", ls_maximum "maximum LS [mm^2]", ls_minimum "minimum LS [mm^2]", ls_median "median LS [mm^2]", ls_replicates "number of replicates", ls_stddev "standard deviation", ls_stderror "standard error", ls_collectiondate "collection date", ls_comment "general comment", lflv_name "leaf state", or_origrefname "original reference" FROM (SELECT case when ls_median is not null then ls_median when ls_mean is not null then ls_mean when ls_minimum is not null and ls_maximum is not null then (ls_minimum + ls_maximum) / 2 when ls_minimum is not null then ls_minimum when ls_maximum is not null then ls_maximum else null end AS ls_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, ls_median, ls_mean, ls_minimum, ls_maximum, ls_n, ls_valid, ref_refname, ls_replicates, ls_stddev, ls_stderror, ls_collectiondate, ls_comment, lflv_name, or_origrefname, ls_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_ls.m_methodname, m_ls.ls_median, m_ls.ls_mean, m_ls.ls_minimum, m_ls.ls_maximum, m_ls.ls_n, m_ls.ls_valid, m_ls.ref_refname, m_ls.ls_replicates, m_ls.ls_stddev, m_ls.ls_stderror, m_ls.ls_collectiondate, m_ls.ls_comment, m_ls.lflv_name, m_ls.or_origrefname, m_ls.ls_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT r_ls.ls_sbsnumber, m.m_methodname, r_ls.ls_median, r_ls.ls_mean, r_ls.ls_minimum, r_ls.ls_maximum, r_ls.ls_n, r_ls.ls_valid, r_ls.ref_refname, r_ls.ls_replicates, r_ls.ls_stddev, r_ls.ls_stderror, r_ls.ls_collectiondate, r_ls.ls_comment, r_ls.lflv_name, r_ls.or_origrefname FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT ls_lflv.ls_sbsnumber, ls_lflv.ls_methodid, ls_lflv.ls_median, ls_lflv.ls_mean, ls_lflv.ls_minimum, ls_lflv.ls_maximum, ls_lflv.ls_n, ls_lflv.ls_valid, r.ref_refname, ls_lflv.ls_replicates, ls_lflv.ls_stddev, ls_lflv.ls_stderror, ls_lflv.ls_collectiondate, ls_lflv.ls_comment, ls_lflv.lflv_name, ls_lflv.or_origrefname FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT ls_orf.ls_sbsnumber, ls_orf.ls_methodid, ls_orf.ls_median, ls_orf.ls_mean, ls_orf.ls_minimum, ls_orf.ls_maximum, ls_orf.ls_n, ls_orf.ls_valid, ls_orf.ls_referenceid, ls_orf.ls_replicates, ls_orf.ls_stddev, ls_orf.ls_stderror, ls_orf.ls_collectiondate, ls_orf.ls_comment, lflv.lflv_name, ls_orf.or_origrefname FROM (SELECT ls.ls_sbsnumber, ls.ls_methodid, ls.ls_median, ls.ls_mean, ls.ls_minimum, ls.ls_maximum, ls.ls_n, ls.ls_valid, ls.ls_referenceid, ls.ls_replicates, ls.ls_stddev, ls.ls_stderror, ls.ls_collectiondate, ls.ls_comment, ls.ls_leafformid, orf.or_origrefname FROM (SELECT sbsnumber AS ls_sbsnumber, methodid AS ls_methodid, median AS ls_median, mean AS ls_mean, minimum AS ls_minimum, maximum AS ls_maximum, n AS ls_n, valid AS ls_valid, referenceid AS ls_referenceid, replicates AS ls_replicates, stddeviation AS ls_stddev, stderror AS ls_stderror, collectiondate AS ls_collectiondate, p_comment AS ls_comment, leafformid AS ls_leafformid, origreferenceid AS ls_origreferenceid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, leafsizeid FROM leafsize natural join taxontosbsassignment WHERE valid IN (-2, 1))) ls FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON ls.ls_origreferenceid = orf.or_origrefid) ls_orf FULL JOIN (SELECT leafformid AS lflv_id, leafformname AS lflv_name FROM (select leafformid, leafformname from leafform_lv)) lflv ON ls_orf.ls_leafformid = lflv.lflv_id) ls_lflv ON r.ref_referenceid = ls_lflv.ls_referenceid) r_ls ON m.m_methodid = r_ls.ls_methodid) m_ls ON sbs.sbs_sbsnumber = m_ls.ls_sbsnumber)) ORDER BY sbs_sbsname
on Tue Apr 29 10:38:50 CEST 2008 .

SBS name;SBS number;general method;single value [mm^2];sample size;valid;reference;mean LS [mm^2];maximum LS [mm^2];minimum LS [mm^2];median LS [mm^2];number of replicates;standard deviation;standard error;collection date;general comment;leaf state;original reference
Sambucus racemosa;15364;actual measurement (following LEDA data standards);10964.75;6;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;10591.83;12180;8339.5;10964.75;2;;;2004-07-10 00:00:00.0;Preaggregated value obtained from single record. ;with petiole and rachis;
Sambucus racemosa;15364;actual measurement (following LEDA data standards);16523;9;-2;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;18476.78;33621;8284;16523;1;;;2004-07-10 00:00:00.0;Preaggregated value obtained from single record. ;with petiole and rachis;
Samolus valerandi;28974;actual measurement (following LEDA data standards);201.25;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;243.52;437.5;149;201.25;2;;;2004-06-06 00:00:00.0;Preaggregated value obtained from single record. ;with petiole and rachis;
Samolus valerandi;28974;actual measurement (following LEDA data standards);182.25;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;218.45;392.5;133.5;182.25;2;;;2004-06-06 00:00:00.0;Preaggregated value obtained from single record. ;without petiole and rachis;
Sanguisorba minor;29153;actual measurement;1130;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;1130;;;2;;;;;without petiole and rachis;
Sanguisorba minor;29153;actual measurement;5713;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;5713;;;2;;;1996-09-26 00:00:00.0;;without petiole and rachis;
Sanguisorba minor;29153;actual measurement;3828;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;3828;;;2;;;1996-09-09 00:00:00.0;;without petiole and rachis;
Sanguisorba minor;29153;actual measurement;1826;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;1826;;;2;;;1996-09-02 00:00:00.0;;without petiole and rachis;
Sanguisorba officinalis;30139;actual measurement;1253;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;1253;;;2;;;;;without petiole and rachis;
Sanguisorba officinalis;30139;actual measurement;2641;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;2641;;;2;;;;;without petiole and rachis;
Sanguisorba officinalis;30139;actual measurement;3224;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;3224;;;2;;;;;without petiole and rachis;
Sanicula europaea;2102;actual measurement;2414;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;2414;;;2;;;1996-09-05 00:00:00.0;;without petiole and rachis;
Saponaria officinalis;17539;actual measurement;1676;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;1676;;;2;;;1996-08-08 00:00:00.0;;without petiole and rachis;
Saponaria officinalis;17539;actual measurement;2655;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;2655;;;2;;;1996-08-05 00:00:00.0;;without petiole and rachis;
Sarracenia purpurea;31302;actual measurement (following LEDA data standards);9858.93;6;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;9943.72;11984.07;8004.93;9858.93;2;;;2005-07-14 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Satureja hortensis;25007;laboratory/greenhouse/garden experiment;86;4;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;103.88;181;62.5;86;2;;;2004-08-17 00:00:00.0;Preaggregated value obtained from single record. ground leaves;with petiole and rachis;
Satureja hortensis;25007;laboratory/greenhouse/garden experiment;26;4;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;29.63;44.5;22;26;2;;;2004-08-17 00:00:00.0;Preaggregated value obtained from single record. spataceous bracts;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);382.59;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;382.59;382.59;382.59;382.59;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);752.52;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;752.52;752.52;752.52;752.52;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);410.37;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;410.37;410.37;410.37;410.37;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);370.63;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;370.63;370.63;370.63;370.63;2;;;2003-08-30 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);507.36;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;507.36;507.36;507.36;507.36;2;;;2003-08-30 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);496.25;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;496.25;496.25;496.25;496.25;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);452.05;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;452.05;452.05;452.05;452.05;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);649.13;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;649.13;649.13;649.13;649.13;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);712.33;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;712.33;712.33;712.33;712.33;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);1331.22;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;1331.22;1331.22;1331.22;1331.22;2;;;2003-09-02 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);1279.26;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;1279.26;1279.26;1279.26;1279.26;2;;;2003-09-02 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);373.18;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;373.18;373.18;373.18;373.18;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);291.64;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;291.64;291.64;291.64;291.64;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);1406.9399;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;1406.9399;1406.9399;1406.9399;1406.9399;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);687.41;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;687.41;687.41;687.41;687.41;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);495.92;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;495.92;495.92;495.92;495.92;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);492.99;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;492.99;492.99;492.99;492.99;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);337.65;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;337.65;337.65;337.65;337.65;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);869.4;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;869.4;869.4;869.4;869.4;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);542.49;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;542.49;542.49;542.49;542.49;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);806.98;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;806.98;806.98;806.98;806.98;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);429.05;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;429.05;429.05;429.05;429.05;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);333.34;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;333.34;333.34;333.34;333.34;2;;;2003-08-30 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);465.47;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;465.47;465.47;465.47;465.47;2;;;2003-08-30 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);459.7;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;459.7;459.7;459.7;459.7;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);392.47;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;392.47;392.47;392.47;392.47;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);585.92;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;585.92;585.92;585.92;585.92;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);642.48;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;642.48;642.48;642.48;642.48;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);1266.86;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;1266.86;1266.86;1266.86;1266.86;2;;;2003-09-02 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);1131.71;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;1131.71;1131.71;1131.71;1131.71;2;;;2003-09-02 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);335.76;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;335.76;335.76;335.76;335.76;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);251.21;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;251.21;251.21;251.21;251.21;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);1176.55;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;1176.55;1176.55;1176.55;1176.55;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);592.84;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;592.84;592.84;592.84;592.84;2;;;2003-08-31 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);469.21;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;469.21;469.21;469.21;469.21;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);310.52;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;310.52;310.52;310.52;310.52;2;;;2003-09-04 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);472.8;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;472.8;472.8;472.8;472.8;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saussurea alpina;9535;actual measurement (following LEDA data standards);701.69;1;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;701.69;701.69;701.69;701.69;2;;;2003-09-03 00:00:00.0;preaggregated value obtained from single record;without petiole and rachis;
Saxifraga aizoides;31321;actual measurement;39;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;39;;;1;;;1997-05-09 00:00:00.0;;without petiole and rachis;
Saxifraga aizoides;31321;actual measurement (following LEDA data standards);15.33;10;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Aarnes), corresponding adress: graciela.rusch@nina.no;16.41;25.25;10.57;15.33;5;;;2005-07-21 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saxifraga cotyledon;31403;actual measurement (following LEDA data standards);261.12;10;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Aarnes), corresponding adress: graciela.rusch@nina.no;308.31;697.25;138.74;261.12;1;;;2005-07-23 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saxifraga granulata;31381;actual measurement;670;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;670;;;2;;;1996-06-10 00:00:00.0;;without petiole and rachis;
Saxifraga granulata;31381;actual measurement;369;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;369;;;2;;;1996-06-10 00:00:00.0;;without petiole and rachis;
Saxifraga hirculus;31463;field experiment;450;7;1;Pyankov, Vladimir I.(1999): Leaf structure and specific leaf mass: the alpine desert plants of the Eastern Pamirs, Tadjikistan;450;;;;10;;;2004-01-29 00:00:00.0;standard errror below 5 %,  original values in wrong unit;unknown;Pyankov, Vladimir I.(1999): Leaf structure and specific leaf mass: the alpine desert plants of the Eastern Pamirs, Tadjikistan
Saxifraga hypnoides;31390;actual measurement;7;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;7;;;2;;;1996-07-11 00:00:00.0;;without petiole and rachis;
Saxifraga hypnoides;31390;actual measurement;14;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;14;;;2;;;1996-06-18 00:00:00.0;;without petiole and rachis;
Saxifraga hypnoides;31390;actual measurement;8;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;;8;;;2;;;1996-06-10 00:00:00.0;;without petiole and rachis;
Saxifraga paniculata;31528;actual measurement (following LEDA data standards);76;6;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;82.33;134;49;76;2;;;2005-05-26 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
Saxifraga stellaris;31429;actual measurement (following LEDA data standards);31.47;10;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Aarnes), corresponding adress: graciela.rusch@nina.no;34.3;54.37;17.29;31.47;1;;;2005-07-21 00:00:00.0;preaggregated value obtained from single record;with petiole and rachis;
