The following table was created as response to the SQL query
SELECT sbs_sbsnumber "SBS number", sbs_sbsname "SBS name", m_methodname "general method", dia_name "diaspore type", diglv_genname "gen. diaspore type", ref_refname "reference", seslv_name "seed structure", seglv_name "gen. seed structure", mdu_ishooked "seed structure hooked", mdu_valid "valid", or_origrefname "original reference", mdu_comment "general comment" FROM (SELECT mdu_m.mdu_ishooked, sbs.sbs_sbsnumber, sbs.sbs_sbsname, mdu_m.m_methodname, mdu_m.dia_name, mdu_m.diglv_genname, mdu_m.ref_refname, mdu_m.seslv_name, mdu_m.seglv_name, mdu_m.mdu_valid, mdu_m.or_origrefname, mdu_m.mdu_comment, mdu_m.mdu_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT mdu_dialv.mdu_sbsnumber, mdu_dialv.mdu_ishooked, m.m_methodname, mdu_dialv.dia_name, mdu_dialv.diglv_genname, mdu_dialv.ref_refname, mdu_dialv.seslv_name, mdu_dialv.seglv_name, mdu_dialv.mdu_valid, mdu_dialv.or_origrefname, mdu_dialv.mdu_comment FROM (SELECT mdu_diglv.mdu_sbsnumber, mdu_diglv.mdu_ishooked, mdu_diglv.mdu_methodid, dialv.dia_name, mdu_diglv.diglv_genname, mdu_diglv.ref_refname, mdu_diglv.seslv_name, mdu_diglv.seglv_name, mdu_diglv.mdu_valid, mdu_diglv.or_origrefname, mdu_diglv.mdu_comment FROM (SELECT r_mdu.mdu_sbsnumber, r_mdu.mdu_ishooked, r_mdu.mdu_methodid, r_mdu.mdu_diasporemorphid, diglv.diglv_genname, r_mdu.ref_refname, r_mdu.seslv_name, r_mdu.seglv_name, r_mdu.mdu_valid, r_mdu.or_origrefname, r_mdu.mdu_comment FROM (SELECT mdu_seslv.mdu_sbsnumber, mdu_seslv.mdu_ishooked, mdu_seslv.mdu_methodid, mdu_seslv.mdu_diasporemorphid, mdu_seslv.mdu_gendiamorphid, r.ref_refname, mdu_seslv.seslv_name, mdu_seslv.seglv_name, mdu_seslv.mdu_valid, mdu_seslv.or_origrefname, mdu_seslv.mdu_comment FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT mdu_seglv.mdu_sbsnumber, mdu_seglv.mdu_ishooked, mdu_seglv.mdu_methodid, mdu_seglv.mdu_diasporemorphid, mdu_seglv.mdu_gendiamorphid, mdu_seglv.mdu_referenceid, seslv.seslv_name, mdu_seglv.seglv_name, mdu_seglv.mdu_valid, mdu_seglv.or_origrefname, mdu_seglv.mdu_comment FROM (SELECT mdu_orf.mdu_sbsnumber, mdu_orf.mdu_ishooked, mdu_orf.mdu_methodid, mdu_orf.mdu_diasporemorphid, mdu_orf.mdu_gendiamorphid, mdu_orf.mdu_referenceid, mdu_orf.mdu_seedstructureid, seglv.seglv_name, mdu_orf.mdu_valid, mdu_orf.or_origrefname, mdu_orf.mdu_comment FROM (SELECT mdu.mdu_sbsnumber, mdu.mdu_ishooked, mdu.mdu_methodid, mdu.mdu_diasporemorphid, mdu.mdu_gendiamorphid, mdu.mdu_referenceid, mdu.mdu_seedstructureid, mdu.mdu_genseedstructureid, mdu.mdu_valid, orf.or_origrefname, mdu.mdu_comment FROM (SELECT sbsnumber AS mdu_sbsnumber, ishooked AS mdu_ishooked, methodid AS mdu_methodid, diasporemorphologyid AS mdu_diasporemorphid, gendiasporemorphologyid AS mdu_gendiamorphid, referenceid AS mdu_referenceid, seedstructureid AS mdu_seedstructureid, genseedstructureid AS mdu_genseedstructureid, valid AS mdu_valid, origreferenceid AS mdu_origreferenceid, p_comment AS mdu_comment FROM (SELECT sbsnumber, taxonid, referenceid, origreferenceid, batchid, methodid, p_comment, seedstructureid, seedstructureid - MOD(seedstructureid,10) AS genseedstructureid, ishooked as ishookedid,
CASE ishooked WHEN 0 THEN 'not hooked' WHEN 1 THEN 'hooked' ELSE 'unknown' END AS ishooked, diasporemorphologyid, diasporemorphologyid - MOD(diasporemorphologyid,10) AS gendiasporemorphologyid, 
created_when, updated_when, valid, validsince, validuntil, ledaid, morphologyofdispersalunitid FROM MORPHOLOGYOFDISPERSALUNIT NATURAL JOIN TAXONTOSBSASSIGNMENT WHERE valid IN (-1, 0))) mdu FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON mdu.mdu_origreferenceid = orf.or_origrefid) mdu_orf FULL JOIN (SELECT seedstructureid AS seglv_id, genseedstructurename AS seglv_name FROM (select a.seedstructureid, b.seedstructurecode as genseedstructurecode, b.seedstructurename as genseedstructurename from seedstructure_lv a join seedstructure_lv b on b.seedstructureid = a.seedstructureid - MOD(a.seedstructureid,10)
)) seglv ON mdu_orf.mdu_genseedstructureid = seglv.seglv_id) mdu_seglv FULL JOIN (SELECT seedstructureid AS seslv_id, seedstructurename AS seslv_name FROM (select seedstructureid, seedstructurecode, seedstructurename from seedstructure_lv)) seslv ON mdu_seglv.mdu_seedstructureid = seslv.seslv_id) mdu_seslv ON r.ref_referenceid = mdu_seslv.mdu_referenceid) r_mdu LEFT JOIN (SELECT diasporemorphologyid AS diglv_genid, diasporemorphologyname AS diglv_genname FROM (select diasporemorphologyid, diasporemorphologycode, diasporemorphologyname from diasporemorphology_lv)) diglv ON r_mdu.mdu_gendiamorphid = diglv.diglv_genid) mdu_diglv LEFT JOIN (SELECT diasporemorphologyid AS dia_id, diasporemorphologyname AS dia_name FROM (select diasporemorphologyid, diasporemorphologycode, diasporemorphologyname from diasporemorphology_lv)) dialv ON mdu_diglv.mdu_diasporemorphid = dialv.dia_id) mdu_dialv LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON mdu_dialv.mdu_methodid = m.m_methodid) mdu_m ON sbs.sbs_sbsnumber = mdu_m.mdu_sbsnumber)
on Mon Jul 14 15:48:35 CEST 2008 .

SBS number;SBS name;general method;diaspore type;gen. diaspore type;reference;seed structure;gen. seed structure;seed structure hooked;valid;original reference;general comment
13799;Biscutella laevigata;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: Type 1
15145;Campanula latifolia;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
15002;Campanula trachelium;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
17645;Spergularia marina;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: Type 1
27106;Nigella arvensis;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Poschlod), E-Mail: Peter.Poschlod@biologie.uni-regensburg.de;Flat appendages (small);Flat appendages;unknown;0;;null
27000;Ranunculus auricomus;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
15749;Silene otites;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
26780;Ranunculus polyanthemos;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
26743;Ranunculus lingua;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;; Seed structure: short and thin edge
26737;Ranunculus lanuginosus;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
19427;Scabiosa canescens;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
15316;Adenophora lilifolia;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
19359;Dipsacus fullonum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Tackenberg) (oliver.tackenberg@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
19319;Succisella inflexa;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
19256;Dipsacus pilosus;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Tackenberg) (oliver.tackenberg@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
19186;Succisa pratensis;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
16731;Spergula arvensis;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
11419;Senecio paludosus;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
26571;Thalictrum lucidum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
26562;Thalictrum simplex;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
27706;Fagopyrum tataricum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;; Seed structure: from drawings
27254;Aquilegia atrata;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
27156;Aquilegia vulgaris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: Type 1
2104;Oenanthe lachenalii;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: one part of double-fruit
22485;Fagus sylvatica;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
28781;Primula glutinosa;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
28775;Pyrola minor;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
17819;Beta vulgaris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
9894;Sonchus palustris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Poschlod), E-Mail: Peter.Poschlod@biologie.uni-regensburg.de;Flat appendages (small);Flat appendages;unknown;0;;null
9565;Matricaria maritima;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
8116;Hieracium caespitosum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
1456;Apium graveolens;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
1410;Conium maculatum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
1405;Cnidium dubium;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
1364;Bupleurum tenuissimum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: one part of double-fruit
13002;Arabis hirsuta;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
12871;Erysimum cheiri;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
11846;Pulmonaria angustifolia;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
11790;Pulmonaria montana;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
1508;Ammi majus;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
5009;Cotula coronopifolia;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
1158;Oenanthe conioides;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
1061;Pleurospermum austriacum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
1909;Bupleurum falcatum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: one part of double-fruit
1643;Pimpinella saxifraga;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
1519;Angelica sylvestris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
1518;Angelica palustris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Tackenberg) (oliver.tackenberg@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
1514;Angelica archangelica;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
44244;Taraxacum erythrospermum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
3071;Crepis capillaris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
3013;Achillea millefolium;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
2981;Artemisia maritima;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Tackenberg) (oliver.tackenberg@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;Diaspore type: Type 1
2778;Anthemis cotula;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
39786;Platanthera bifolia;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
50038;Pulmonaria collina;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
37356;Carex brizoides;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Tackenberg) (oliver.tackenberg@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
39063;Lilium martagon;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Rüther) (carsten.ruether@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
39057;Lilium bulbiferum;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;; Seed structure: mostly bulbils
39025;Gagea lutea;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
38854;Tulipa sylvestris;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
38039;Carex bohemica;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Tackenberg) (oliver.tackenberg@biologie.uni-regensburg.de);Flat appendages (small);Flat appendages;unknown;0;;null
37658;Carex secalina;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
40921;Avenula pratensis;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg , Chair of Botany, DE (Jackel), E-Mail: auc.jackel@t-online.de;Flat appendages (small);Flat appendages;unknown;0;;null
40856;Agrostis mertensii;observation (like obvious taxonomical traits);one-seeded generative dispersule;generative dispersule;Source data from University of Regensburg, Chair of Botany, DE (Römermann), E-Mail: roemermann@em.uni-frankfurt.de;Flat appendages (small);Flat appendages;unknown;0;;null
