The following table was created as response to the SQL query
SELECT sbs_sbsname "SBS name", sbs_sbsnumber "SBS number", dtlv_name "dispersal type", dvlv_name "dispersal vector", dvglv_genname "gen. dispersal vector", dglv_genname "gen. dispersal type", byc_avgsingle "BYC avg. float. cap. (sv) [%]" FROM (SELECT ROUND(AVG(byc_singlevalue),2) AS byc_avgsingle, sbs_sbsnumber, sbs_sbsname, dtlv_name, dvlv_name, dvglv_genname, dglv_genname FROM (SELECT case when byc_median is not null then byc_median when byc_mean is not null then byc_mean when byc_minimum is not null and byc_maximum is not null then (byc_minimum + byc_maximum) / 2 when byc_minimum is not null then byc_minimum when byc_maximum is not null then byc_maximum else null end AS byc_singlevalue, sbs_sbsnumber, sbs_sbsname, dtlv_name, dvlv_name, dvglv_genname, dglv_genname FROM (SELECT sbs_dis.sbs_sbsnumber, sbs_dis.sbs_sbsname, sbs_dis.dtlv_name, sbs_dis.dvlv_name, sbs_dis.dvglv_genname, sbs_dis.dglv_genname, byc.byc_median, byc.byc_mean, byc.byc_minimum, byc.byc_maximum FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, dis_dtlv.dtlv_name, dis_dtlv.dvlv_name, dis_dtlv.dvglv_genname, dis_dtlv.dglv_genname FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs LEFT JOIN (SELECT dis_dvlv.dis_sbsnumber, dtlv.dtlv_name, dis_dvlv.dvlv_name, dis_dvlv.dvglv_genname, dis_dvlv.dglv_genname FROM (SELECT dis_dvglv.dis_sbsnumber, dis_dvglv.dis_dtid, dvlv.dvlv_name, dis_dvglv.dvglv_genname, dis_dvglv.dglv_genname FROM (SELECT dis_dtglv.dis_sbsnumber, dis_dtglv.dis_dtid, dis_dtglv.dis_dvid, dvglv.dvglv_genname, dis_dtglv.dglv_genname FROM (SELECT dis.dis_sbsnumber, dis.dis_dtid, dis.dis_dvid, dis.dis_gendvid, dtglv.dglv_genname FROM (SELECT sbsnumber AS dis_sbsnumber, dispersaltypeid AS dis_dtid, dispersalvectorid AS dis_dvid, gendispvectorid AS dis_gendvid, gendisptypeid AS dis_gendtid FROM (SELECT sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, p_comment, dispersalunitid, dispersaltypeid, dispersalvectorid, dispersalunitid - mod(dispersalunitid,10) as gendispunitid, dispersaltypeid - mod(dispersaltypeid,10) as gendisptypeid, dispersalvectorid - mod(dispersalvectorid,100) as gendispvectorid, created_when, updated_when, valid, validsince, validuntil, ledaid, dispersalid FROM dispersal NATURAL JOIN taxontosbsassignment)) dis FULL JOIN (SELECT dispersaltypeid AS dglv_genid, dispersaltypename AS dglv_genname FROM (select dispersaltypeid, dispersaltypename, generaliseddispersaltype, explanation, case when lddid = 0 then 'no' when lddid = 1 then 'yes' else 'unknown' end as dispersaltypelddpotential from dispersaltype_lv)) dtglv ON dis.dis_gendtid = dtglv.dglv_genid) dis_dtglv FULL JOIN (SELECT dispersalvectorid AS dvglv_genid, dispersalvectorname AS dvglv_genname FROM (select dispersalvectorid, dispersalvectorname, longdistancedispersal from dispersalvector_lv)) dvglv ON dis_dtglv.dis_gendvid = dvglv.dvglv_genid) dis_dvglv FULL JOIN (SELECT dispersalvectorid AS dvlv_id, dispersalvectorname AS dvlv_name FROM (select dispersalvectorid, dispersalvectorname, case when longdistancedispersal = 1 then 'yes' when longdistancedispersal = 0 then 'no' else 'unknown' end as longdistancedispersal from dispersalvector_lv)) dvlv ON dis_dvglv.dis_dvid = dvlv.dvlv_id) dis_dvlv FULL JOIN (SELECT dispersaltypeid AS dtlv_id, dispersaltypename AS dtlv_name FROM (select dispersaltypeid, dispersaltypename, generaliseddispersaltype, explanation, case when lddid = 0 then 'no' when lddid = 1 then 'yes' else 'unknown' end as dispersaltypelddpotential from dispersaltype_lv)) dtlv ON dis_dvlv.dis_dtid = dtlv.dtlv_id) dis_dtlv ON sbs.sbs_sbsnumber = dis_dtlv.dis_sbsnumber) sbs_dis LEFT JOIN (SELECT sbsnumber AS byc_sbsnumber, median AS byc_median, mean AS byc_mean, minimum AS byc_minimum, maximum AS byc_maximum, valid AS byc_valid FROM (select SBSNUMBER, DISPERSALMEASUREMENTID, TIMESTEPMINUTES, TIMESTEPINTERVAL || ' - ' || TIMESTEPNAME AS TIMESTEPCODEANDNAME, N, REPLICATES, MEAN, MEDIAN, MINIMUM, MAXIMUM, STDDEVIATION, STDERROR, P_COMMENT, CREATED_WHEN, UPDATED_WHEN, BATCHID, UPDATEDWHO, REFERENCEID, METHODID, TAXONID, ORIGREFERENCEID, HABITATTYPEID, GEOREFID, VALID, VALIDSINCE, VALIDUNTIL, LEDAID, DISPERSALID, DISPERSALPOTENTIAL, ORIGINALDISPERSALVECTORVALUE, DISPERSALVECTORID, dispersalvectorid - mod(dispersalvectorid,100) as gendispvectorid, DISPERSALTYPEID, dispersaltypeid - mod(dispersaltypeid,10) as gendisptypeid,
DISPERSALUNITID, dispersalunitid - mod(dispersalunitid,10) as gendispersalunitid from timestep_lv natural right join (SELECT SBSNUMBER, DISPERSALMEASUREMENTID, TIMESTEPINMINUTES as timestepminutes, N, REPLICATES, MEAN, MEDIAN, MINIMUM, MAXIMUM, STDDEVIATION, STDERROR, P_COMMENT, CREATED_WHEN, UPDATED_WHEN, BATCHID, UPDATEDWHO, REFERENCEID, METHODID, TAXONID, ORIGREFERENCEID, HABITATTYPEID, GEOREFID, VALID, VALIDSINCE, VALIDUNTIL, LEDAID, DISPERSALID, DISPERSALPOTENTIAL, ORIGINALDISPERSALVECTORVALUE, DISPERSALVECTORID, ORIGINALDISPERSALTYPEVALUE, DISPERSALTYPEID, DISPERSALUNITID FROM buoyancy_dispersal natural join taxontosbsassignment)
 WHERE valid IN (-2, 1, 2, -8, 2, -8))) byc ON sbs_dis.sbs_sbsnumber = byc.byc_sbsnumber)) GROUP BY sbs_sbsnumber, sbs_sbsname, dtlv_name, dvlv_name, dvglv_genname, dglv_genname) ORDER BY sbs_sbsname
on Fri Feb 05 10:05:29 CET 2010 .

SBS name;SBS number;dispersal type;dispersal vector;gen. dispersal vector;gen. dispersal type;BYC avg. float. cap. (sv) [%]
Sparganium erectum;43993;endozoochor;bird;bird;zoochor;50
Sparganium erectum;43993;endozoochor;domestic animal;domestic animal;zoochor;50
Sparganium erectum;43993;nautochor;water;water;nautochor;50
Sparganium erectum;43993;nautochor;;;nautochor;50
Sparganium erectum subsp. microcarpum;44013;;;;;
Sparganium erectum subsp. neglectum;44014;endozoochor;bird;bird;zoochor;
Sparganium erectum subsp. oocarpum;44016;;;;;
Sparganium glomeratum;43995;;;;;
Sparganium gramineum;43996;;;;;
Sparganium hyperboreum;43997;;;;;
Sparganium minimum;43999;nautochor;water;water;nautochor;50
Sparganium minimum;43999;nautochor;;;nautochor;50
Spartina alterniflora;42746;hemerochor;;;hemerochor;
Spartina alterniflora;42746;nautochor;;;nautochor;
Spartina anglica;43117;hemerochor;;;hemerochor;
Spartina anglica;43117;nautochor;;;nautochor;
Spartina maritima;43792;;;;;
Spartina versicolor;43793;;;;;
Spartina x townsendii;43118;;;;;
Spartium junceum;20623;;;;;
Spergula arvensis;16731;agochor;   car or other vehicle;man;hemerochor;
Spergula arvensis;16731;boleochor;;;autochor;
Spergula arvensis;16731;endozoochor;   cattle;domestic animal;zoochor;
Spergula arvensis;16731;endozoochor;   horse;domestic animal;zoochor;
Spergula arvensis;16731;endozoochor;   pig;domestic animal;zoochor;
Spergula arvensis;16731;endozoochor;bird;bird;zoochor;
Spergula arvensis;16731;endozoochor;domestic animal;domestic animal;zoochor;
Spergula arvensis;16731;epizoochor;   clothes and footwear;man;zoochor;
Spergula arvensis;16731;speirochor;   seed contamination;man;hemerochor;
Spergula arvensis;16731;speirochor;;;hemerochor;
Spergula arvensis subsp. linicola;70747;;;;;
Spergula arvensis subsp. maxima;70748;;;;;
Spergula arvensis subsp. sativa;70749;;;;;
Spergula morisonii;17638;boleochor;;;autochor;
Spergula morisonii;17638;meteorochor;;;meteorochor;
Spergula pentandra;16733;boleochor;;;autochor;
Spergularia bocconii;15955;;;;;
Spergularia diandra;16737;;;;;
Spergularia echinosperma;15958;epizoochor;;;zoochor;60.07
Spergularia echinosperma;15958;nautochor;   shaken fresh water;water;nautochor;60.07
Spergularia heldreichii;17644;;;;;
Spergularia macrorhiza;16739;;;;;
Spergularia marina;17645;agochor;   car or other vehicle;man;hemerochor;89.38
Spergularia marina;17645;boleochor;;;autochor;89.38
Spergularia marina;17645;endozoochor;   cattle;domestic animal;zoochor;89.38
Spergularia marina;17645;endozoochor;domestic animal;domestic animal;zoochor;89.38
Spergularia marina;17645;epizoochor;;;zoochor;89.38
Spergularia marina;17645;meteorochor;;;meteorochor;89.38
Spergularia marina;17645;nautochor;   shaken fresh water;water;nautochor;89.38
Spergularia marina;17645;nautochor;water;water;nautochor;89.38
Spergularia marina;17645;nautochor;;;nautochor;89.38
Spergularia media;16741;agochor;   car or other vehicle;man;hemerochor;
Spergularia media;16741;boleochor;;;autochor;
Spergularia nicaeensis;15963;;;;;
Spergularia rubra;17650;boleochor;;;autochor;93.75
Spergularia rubra;17650;endozoochor;   hare;big mammal in the wild;zoochor;93.75
Spergularia rubra;17650;endozoochor;domestic animal;domestic animal;zoochor;93.75
Spergularia rubra;17650;epizoochor;bird;bird;zoochor;93.75
Spergularia rubra;17650;epizoochor;;;zoochor;93.75
Spergularia rubra;17650;nautochor;   shaken fresh water;water;nautochor;93.75
Spergularia rubra;17650;nautochor;water;water;nautochor;93.75
Spergularia rupicola;17651;boleochor;;;autochor;
Spergularia segetalis;15967;boleochor;;;autochor;
Spergularia segetalis;15967;epizoochor;;;zoochor;
Spergularia tangerina;15968;;;;;
Sphenopus divaricatus;43794;;;;;
Spinacia oleracea;18064;agochor;   car or other vehicle;man;hemerochor;
Spiraea alba;29502;;;;;
Spiraea cana;30731;;;;;
Spiraea chamaedryfolia;30069;;;;;
Spiraea crenata;29120;;;;;
Spiraea decumbens;29121;;;;;
Spiraea douglasii;31020;;;;;
Spiraea hypericifolia;29504;;;;;
Spiraea japonica;30733;;;;;
Spiraea media;29507;;;;;
Spiraea salicifolia;29508;autochor;;;autochor;
Spiraea salicifolia;29508;epizoochor;;;zoochor;
Spiraea salicifolia;29508;ethelochor;   commerce;man;hemerochor;
Spiraea salicifolia;29508;hemerochor;;;hemerochor;
Spiraea tomentosa;30734;;;;;
Spiraea trilobata;22729;;;;;
Spiranthes aestivalis;40075;meteorochor;;;meteorochor;
Spiranthes romanzoffiana;40077;;;;;
Spiranthes spiralis;40081;meteorochor;;;meteorochor;
Spirodela polyrhiza;36882;nautochor;;;nautochor;
Sporobolus cryptandrus;61507;;;;;
Sporobolus indicus;43120;;;;;
Sporobolus neglectus;61508;;;;;
Sporobolus pungens;43465;;;;;
Stachys affinis;61510;;;;;
Stachys alopecuros;24036;;;;;
Stachys alpina;24038;epizoochor;;;zoochor;
Stachys annua;24834;agochor;;;hemerochor;
Stachys annua;24834;dysochor;bird;bird;zoochor;
Stachys annua;24834;epizoochor;;;zoochor;
Stachys annua;24834;speirochor;   seed contamination;man;hemerochor;
Stachys arvensis;24369;epizoochor;;;zoochor;
Stachys arvensis;24369;speirochor;   seed contamination;man;hemerochor;
Stachys brachyclada;24041;;;;;
Stachys byzantina;24371;agochor;;;hemerochor;
Stachys corsica;24043;;;;;
Stachys germanica;24844;boleochor;;;autochor;
Stachys germanica;24844;epizoochor;;;zoochor;
Stachys germanica;24844;speirochor;;;hemerochor;
Stachys glutinosa;24378;;;;;
Stachys heraclea;23376;;;;;
Stachys macrantha;71146;;;;;
Stachys maritima;23378;;;;;
Stachys marrubiifolia;24912;;;;;
Stachys menthifolia;23651;;;;;
Stachys monieri;23379;;;;;
Stachys officinalis;24916;epizoochor;;;zoochor;97.79
Stachys officinalis;24916;ethelochor;   commerce;man;hemerochor;97.79
Stachys officinalis;24916;nautochor;   shaken fresh water;water;nautochor;97.79
Stachys officinalis;24916;nautochor;water;water;nautochor;97.79
Stachys palustris;24921;autochor;;;autochor;45
Stachys palustris;24921;epizoochor;;;zoochor;45
Stachys palustris;24921;nautochor;   shaken fresh water;water;nautochor;45
Stachys palustris;24921;nautochor;   standing fresh water;water;nautochor;45
Stachys palustris;24921;nautochor;water;water;nautochor;45
Stachys palustris;24921;nautochor;;;nautochor;45
Stachys palustris;24921;speirochor;;;hemerochor;45
Stachys recta;24800;dysochor;bird;bird;zoochor;
Stachys recta;24800;epizoochor;   sheep;domestic animal;zoochor;
Stachys recta;24800;epizoochor;;;zoochor;
Stachys recta s. labiosa;23386;;;;;
Stachys recta s. recta;23662;;;;;
Stachys recta s. subcrenata;24473;;;;;
Stachys sylvatica;24023;autochor;;;autochor;90.86
Stachys sylvatica;24023;boleochor;;;autochor;90.86
Stachys sylvatica;24023;epizoochor;;;zoochor;90.86
Stachys sylvatica;24023;ethelochor;   commerce;man;hemerochor;90.86
Stachys sylvatica;24023;nautochor;   shaken fresh water;water;nautochor;90.86
Stachys sylvatica;24023;nautochor;water;water;nautochor;90.86
Staehelina dubia;10026;;;;;
Staphylea pinnata;34660;meteorochor;;;meteorochor;
Staphylea pinnata;34660;zoochor;;;zoochor;
Stegnogramma pozoi;44454;;;;;
Stellaria borealis;17655;;;;;
Stellaria bungeana;15969;;;;;
Stellaria crassifolia;15971;;;;;
Stellaria crassipes;16751;;;;;
Stellaria fennica;16752;;;;;
Stellaria graminea;17658;agochor;   hay making machinery;man;hemerochor;47.36
Stellaria graminea;17658;blastochor;;;autochor;47.36
Stellaria graminea;17658;boleochor;;;autochor;47.36
Stellaria graminea;17658;endozoochor;domestic animal;domestic animal;zoochor;47.36
Stellaria graminea;17658;endozoochor;;;zoochor;47.36
Stellaria graminea;17658;epizoochor;   cattle;domestic animal;zoochor;47.36
Stellaria graminea;17658;epizoochor;   sheep;domestic animal;zoochor;47.36
Stellaria graminea;17658;nautochor;   shaken fresh water;water;nautochor;47.36
Stellaria graminea;17658;nautochor;water;water;nautochor;47.36
Stellaria graminea;17658;nautochor;;;nautochor;47.36
Stellaria graminea;17658;speirochor;;;hemerochor;47.36
Stellaria hebecalyx;15973;;;;;
Stellaria holostea;16753;boleochor;;;autochor;94
Stellaria holostea;16753;dysochor;   ant;invertebrates;zoochor;94
Stellaria holostea;16753;ethelochor;   commerce;man;hemerochor;94
Stellaria holostea;16753;nautochor;   standing fresh water;water;nautochor;94
Stellaria holostea;16753;nautochor;;;nautochor;94
Stellaria humifusa;17659;boleochor;;;autochor;
Stellaria longifolia;15974;boleochor;;;autochor;
Stellaria longipes;17660;;;;;
Stellaria media;16755;agochor;   car or other vehicle;man;hemerochor;38.75
Stellaria media;16755;agochor;   hay making machinery;man;hemerochor;38.75
Stellaria media;16755;agochor;;;hemerochor;38.75
Stellaria media;16755;boleochor;;;autochor;38.75
Stellaria media;16755;dysochor;   ant;invertebrates;zoochor;38.75
Stellaria media;16755;dysochor;bird;bird;zoochor;38.75
Stellaria media;16755;endozoochor;   cattle;domestic animal;zoochor;38.75
Stellaria media;16755;endozoochor;   deer;big game;zoochor;38.75
Stellaria media;16755;endozoochor;   goat;domestic animal;zoochor;38.75
Stellaria media;16755;endozoochor;   horse;domestic animal;zoochor;38.75
Stellaria media;16755;endozoochor;   pig;domestic animal;zoochor;38.75
Stellaria media;16755;endozoochor;   rabbit;big mammal in the wild;zoochor;38.75
Stellaria media;16755;endozoochor;   roe;big game;zoochor;38.75
Stellaria media;16755;endozoochor;   sheep;domestic animal;zoochor;38.75
Stellaria media;16755;endozoochor;bird;bird;zoochor;38.75
Stellaria media;16755;endozoochor;domestic animal;domestic animal;zoochor;38.75
Stellaria media;16755;endozoochor;;;zoochor;38.75
Stellaria media;16755;epizoochor;   clothes and footwear;man;zoochor;38.75
Stellaria media;16755;epizoochor;   pig;domestic animal;zoochor;38.75
Stellaria media;16755;ethelochor;;;hemerochor;38.75
Stellaria media;16755;nautochor;   shaken fresh water;water;nautochor;38.75
Stellaria media;16755;nautochor;water;water;nautochor;38.75
Stellaria media;16755;ombrochor;   erosion material;man;other;38.75
Stellaria media;16755;other;;;other;38.75
Stellaria media;16755;speirochor;   seed contamination;man;hemerochor;38.75
Stellaria media;16755;speirochor;;;hemerochor;38.75
Stellaria neglecta;16759;boleochor;;;autochor;
Stellaria neglecta;16759;endozoochor;   cattle;domestic animal;zoochor;
Stellaria nemorum;16761;boleochor;;;autochor;50
Stellaria nemorum;16761;nautochor;water;water;nautochor;50
Stellaria nemorum;16761;nautochor;;;nautochor;50
Stellaria nemorum s. glochidisperma;15981;boleochor;;;autochor;
Stellaria nemorum subsp. nemorum;17299;;;;;
Stellaria pallida;17302;agochor;;;hemerochor;
Stellaria pallida;17302;boleochor;;;autochor;
Stellaria pallida;17302;nautochor;;;nautochor;
Stellaria palustris;17304;boleochor;;;autochor;50
Stellaria palustris;17304;nautochor;water;water;nautochor;50
Stellaria uliginosa;17654;agochor;   car or other vehicle;man;hemerochor;
Stellaria uliginosa;17654;boleochor;;;autochor;
Stellaria uliginosa;17654;endozoochor;domestic animal;domestic animal;zoochor;
Stellaria uliginosa;17654;nautochor;;;nautochor;
Stenotaphrum secundatum;43797;;;;;
Sternbergia colchiciflora;35562;;;;;
Sternbergia lutea;35463;;;;;
Stipa bavarica;43125;;;;;
Stipa borysthenica;42755;;;;;
Stipa bromoides;42954;;;;;
Stipa capensis;43307;;;;;
Stipa capillata;42956;epizoochor;   sheep-dummy;man;zoochor;
Stipa capillata;42956;epizoochor;;;zoochor;
Stipa capillata;42956;meteorochor;;;meteorochor;
Stipa crassiculmis;42544;;;;;
Stipa dasyphylla;42957;epizoochor;;;zoochor;
Stipa iberica;42959;;;;;
Stipa joannis;42550;;;;;
Stipa neesiana;42962;;;;;
Stipa offneri;43654;;;;;
Stipa parviflora;43317;;;;;
Stipa pennata;42760;;;;;
Stipa pulcherrima;42556;epizoochor;;;zoochor;
Stipa pulcherrima;42556;meteorochor;;;meteorochor;
Stipa styriaca;42762;;;;;
Stipa tirsa;42764;epizoochor;;;zoochor;
Stipa trichotoma;43807;;;;;
Stipa zalesskyi;43808;;;;;
Stratiotes aloides;36308;nautochor;water;water;nautochor;50
Stratiotes aloides;36308;nautochor;;;nautochor;50
Streptopus amplexifolius;38421;autochor;;;autochor;16.86
Streptopus amplexifolius;38421;endozoochor;   pacarana;small mammal in the wild;zoochor;16.86
Streptopus amplexifolius;38421;endozoochor;   snail;invertebrates;zoochor;16.86
Streptopus amplexifolius;38421;endozoochor;;;zoochor;16.86
Streptopus amplexifolius;38421;epizoochor;;;zoochor;16.86
Streptopus amplexifolius;38421;nautochor;   shaken fresh water;water;nautochor;16.86
Styrax officinalis;35111;;;;;
Suaeda altissima;18069;;;;;
Suaeda baccifera;18070;;;;;
Suaeda corniculata;18072;;;;;
Suaeda maritima;17972;agochor;   car or other vehicle;man;hemerochor;88.38
Suaeda maritima;17972;chamaechor;;;other;88.38
Suaeda maritima;17972;epizoochor;bird;bird;zoochor;88.38
Suaeda maritima;17972;nautochor;   shaken fresh water;water;nautochor;88.38
Suaeda maritima;17972;nautochor;water;water;nautochor;88.38
Suaeda maritima;17972;nautochor;;;nautochor;88.38
Suaeda maritima s. maritima;17974;;;;;
Suaeda maritima s. pannonica;17976;;;;;
Suaeda maritima subsp. salsa;17978;;;;;
Suaeda splendens;17984;;;;;
Suaeda vera;17986;;;;;
Subularia aquatica;13468;nautochor;water;water;nautochor;50
Succisa pratensis;19186;dysochor;   ant;invertebrates;zoochor;85.33
Succisa pratensis;19186;endozoochor;;;zoochor;85.33
Succisa pratensis;19186;epizoochor;   cattle;domestic animal;zoochor;85.33
Succisa pratensis;19186;epizoochor;   sheep;domestic animal;zoochor;85.33
Succisa pratensis;19186;epizoochor;;;zoochor;85.33
Succisa pratensis;19186;ethelochor;   commerce;man;hemerochor;85.33
Succisa pratensis;19186;meteorochor;;;meteorochor;85.33
Succisa pratensis;19186;nautochor;   shaken fresh water;water;nautochor;85.33
Succisa pratensis;19186;nautochor;   standing fresh water;water;nautochor;85.33
Succisa pratensis;19186;nautochor;water;water;nautochor;85.33
Succisa pratensis;19186;nautochor;;;nautochor;85.33
Succisella inflexa;19319;nautochor;   shaken fresh water;water;nautochor;84.21
Succowia balearica;12713;;;;;
Swertia perennis;22863;autochor;;;autochor;99.29
Swertia perennis;22863;boleochor;;;autochor;99.29
Swertia perennis;22863;endozoochor;;;zoochor;99.29
Swertia perennis;22863;nautochor;   shaken fresh water;water;nautochor;99.29
Swertia punctata;22829;;;;;
Symphoricarpos albus;15329;dysochor;bird;bird;zoochor;
Symphoricarpos albus;15329;endozoochor;bird;bird;zoochor;
Symphoricarpos albus;15329;endozoochor;;;zoochor;
Symphoricarpos albus;15329;ethelochor;;;hemerochor;
Symphoricarpos albus;15329;hemerochor;;;hemerochor;
Symphoricarpos orbicularis;61512;;;;;
Symphytum asperum;12210;dysochor;   ant;invertebrates;zoochor;
Symphytum bulbosum;12211;dysochor;   ant;invertebrates;zoochor;
Symphytum cordatum;11813;;;;;
Symphytum floribundum;11816;;;;;
Symphytum officinale;11757;dysochor;   ant;invertebrates;zoochor;30
Symphytum officinale;11757;ethelochor;   commerce;man;hemerochor;30
Symphytum officinale;11757;nautochor;   shaken fresh water;water;nautochor;30
Symphytum officinale subsp. bohemicum;61515;;;;;
Symphytum officinale subsp. officinale;12212;;;;;
Symphytum officinale subsp. uliginosum;12213;;;;;
Symphytum orientale;12215;agochor;;;hemerochor;
Symphytum orientale;12215;ethelochor;   commerce;man;hemerochor;
Symphytum tauricum;12220;;;;;
Symphytum tuberosum;11764;dysochor;   ant;invertebrates;zoochor;
Symphytum tuberosum s. nodosum;12222;;;;;
Symphytum tuberosum subsp. tuberosum;11763;;;;;
Syrenia cana;13814;;;;;
Syringa josikaea;26376;;;;;
Syringa vulgaris;26377;autochor;;;autochor;
Syringa vulgaris;26377;boleochor;;;autochor;
Syringa vulgaris;26377;dysochor;bird;bird;zoochor;
Syringa vulgaris;26377;ethelochor;;;hemerochor;
Taeniatherum caput-medusae;43480;endozoochor;   rabbit;big mammal in the wild;zoochor;
Taeniatherum caput-medusae;43480;endozoochor;   sheep;domestic animal;zoochor;
Tagetes erecta;61519;;;;;
Tagetes minuta;10972;;;;;
Tagetes patula;61520;;;;;
Tamarix africana;34707;;;;;
Tamarix canariensis;34711;;;;;
Tamarix dalmatica;34714;;;;;
Tamarix gallica;34716;ethelochor;   commerce;man;hemerochor;
Tamarix gallica;34716;meteorochor;;;meteorochor;
Tamarix parviflora;34728;;;;;
Tamarix ramosissima;34731;;;;;
Tamarix smyrnensis;34692;;;;;
Tamus communis;36357;endozoochor;bird;bird;zoochor;
Tamus communis;36357;endozoochor;;;zoochor;
Tanacetum annuum;11448;;;;;
Tanacetum boreale;71166;;;;;
Tanacetum cinerariifolium;10405;;;;;
Tanacetum corymbosum;9823;boleochor;;;autochor;
Tanacetum corymbosum;9823;dysochor;   ant;invertebrates;zoochor;
Tanacetum corymbosum;9823;epizoochor;;;zoochor;
Tanacetum corymbosum s. clusii;9479;;;;;
Tanacetum corymbosum s. corymbosum;10292;;;;;
Tanacetum macrophyllum;10157;dysochor;   ant;invertebrates;zoochor;
Tanacetum macrophyllum;10157;epizoochor;;;zoochor;
Tanacetum parthenifolium;10316;epizoochor;;;zoochor;
Tanacetum parthenium;11451;agochor;;;hemerochor;
Tanacetum parthenium;11451;boleochor;;;autochor;
Tanacetum parthenium;11451;dysochor;   ant;invertebrates;zoochor;
Tanacetum parthenium;11451;epizoochor;;;zoochor;
Tanacetum parthenium;11451;ethelochor;   commerce;man;hemerochor;
Tanacetum parthenium;11451;speirochor;   seed contamination;man;hemerochor;
Tanacetum vulgare;10128;agochor;;;hemerochor;50
Tanacetum vulgare;10128;boleochor;;;autochor;50
Tanacetum vulgare;10128;dysochor;   ant;invertebrates;zoochor;50
Tanacetum vulgare;10128;epizoochor;   pig;domestic animal;zoochor;50
Tanacetum vulgare;10128;epizoochor;;;zoochor;50
Tanacetum vulgare;10128;ethelochor;   commerce;man;hemerochor;50
Tanacetum vulgare;10128;ethelochor;;;hemerochor;50
Tanacetum vulgare;10128;nautochor;water;water;nautochor;50
Taraxacum Sec. Alpestria;9380;;;;;
Taraxacum Sec. Alpina;9499;;;;;
Taraxacum Sec. Arctica;9273;;;;;
Taraxacum Sec. Boreigena;9255;;;;;
Taraxacum Sec. Cucullata;9254;;;;;
Taraxacum Sec. Erythrocarpa;9251;;;;;
Taraxacum Sec. Erythrosperma;9235;;;;;
Taraxacum Sec. Fontana;9263;;;;;
Taraxacum Sec. Obliqua;9860;;;;;
Taraxacum Sec. Palustria;9256;;;;;
Taraxacum Sec. Rhodocarpa;10331;;;;;
Taraxacum Sec. Ruderalia;59373;agochor;   car or other vehicle;man;hemerochor;
Taraxacum Sec. Ruderalia;59373;agochor;;;hemerochor;
Taraxacum Sec. Ruderalia;59373;dysochor;   ant;invertebrates;zoochor;
Taraxacum Sec. Ruderalia;59373;dysochor;bird;bird;zoochor;
Taraxacum Sec. Ruderalia;59373;endozoochor;   cattle;domestic animal;zoochor;
Taraxacum Sec. Ruderalia;59373;endozoochor;   deer;big game;zoochor;
Taraxacum Sec. Ruderalia;59373;endozoochor;   horse;domestic animal;zoochor;
Taraxacum Sec. Ruderalia;59373;endozoochor;bird;bird;zoochor;
Taraxacum Sec. Ruderalia;59373;endozoochor;;;zoochor;
Taraxacum Sec. Ruderalia;59373;epizoochor;   cattle;domestic animal;zoochor;
Taraxacum Sec. Ruderalia;59373;epizoochor;   clothes and footwear;man;zoochor;
Taraxacum Sec. Ruderalia;59373;epizoochor;   pig;domestic animal;zoochor;
Taraxacum Sec. Ruderalia;59373;epizoochor;   sheep;domestic animal;zoochor;
Taraxacum Sec. Ruderalia;59373;epizoochor;;;zoochor;
Taraxacum Sec. Ruderalia;59373;meteorochor;;;meteorochor;
Taraxacum Sec. Ruderalia;59373;nautochor;;;nautochor;
Taraxacum Sec. Ruderalia;59373;ombrochor;   erosion material;man;other;
Taraxacum Sec. Ruderalia;59373;other;;;other;
Taraxacum Sec. Ruderalia;59373;speirochor;;;hemerochor;
Taraxacum Sec. Serotina;9684;;;;;
Taraxacum Sec. Spectabilia;9264;;;;;
Taraxacum Sec. Taraxacum;9262;;;;;
Taraxacum acutangulum;10722;;;;;
Taraxacum adamii;44237;;;;;
Taraxacum aequilobum;10724;;;;;
Taraxacum aestivum;10030;;;;;
Taraxacum agaurum;60663;;;;;
Taraxacum alatum;11288;;;;;
Taraxacum ancistrolobum;11006;;;;;
Taraxacum ancoriferum;61533;;;;;
Taraxacum anglicum;10295;;;;;
Taraxacum angustisquameum;11110;;;;;
Taraxacum apenninum;44239;;;;;
Taraxacum aphanochroum;60664;;;;;
Taraxacum aquilonare;11558;;;;;
Taraxacum arachnoideum;61536;;;;;
Taraxacum arcticum;9767;;;;;
Taraxacum aurosulum;10593;;;;;
Taraxacum austriacum;9768;;;;;
Taraxacum austrinum;11609;;;;;
Taraxacum balticiforme;9734;;;;;
Taraxacum balticum;11455;;;;;
Taraxacum bavaricum;61537;;;;;
Taraxacum bessarabicum;10418;;;;;
Taraxacum bohemicum;61539;;;;;
Taraxacum borgvallii;9896;;;;;
Taraxacum brachyceras;11354;;;;;
Taraxacum brachyglossum;11189;;;;;
Taraxacum bracteatum;10919;;;;;
Taraxacum brandenburgicum;61540;;;;;
Taraxacum caloschistum;11291;;;;;
Taraxacum canoviride;10771;;;;;
Taraxacum carinthiacum;10061;;;;;
